symbol,Date,quote_time,ask_price,norm_ask_price,ask_size,bid_price,norm_bid_price,bid_size,last_trade_price,norm_last_trade_price,last_trade_size,mark_price,norm_mark_price,volume,Volume
IWM190920P156,2019-09-16,2019-09-16 09:30:00,1.1,1.0,15,1.02,0.9272,1,0.99,0.9,1,1.06,0.9636,0,0
IWM190920P156,2019-09-16,2019-09-16 09:30:01,1.1,1.0,15,1.04,0.9454,15,0.99,0.9,1,1.07,0.9727,0,0
IWM190920P156,2019-09-16,2019-09-16 09:30:01,1.1,1.0,15,1.04,0.9454,15,1.06,0.9636,1,1.07,0.9727,1,1
IWM190920P156,2019-09-16,2019-09-16 09:30:02,1.09,0.9909,15,1.02,0.9272,60,1.06,0.9636,1,1.055,0.959,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:02,1.1,1.0,15,1.04,0.9454,15,1.06,0.9636,1,1.07,0.9727,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:03,1.07,0.9727,15,1.02,0.9272,60,1.06,0.9636,1,1.045,0.95,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:03,1.07,0.9727,15,1.03,0.9363,10,1.06,0.9636,1,1.05,0.9545,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:04,1.08,0.9818,15,1.03,0.9363,10,1.06,0.9636,1,1.055,0.959,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:04,1.07,0.9727,15,1.03,0.9363,10,1.06,0.9636,1,1.05,0.9545,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:05,1.08,0.9818,15,1.03,0.9363,10,1.06,0.9636,1,1.055,0.959,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:06,1.08,0.9818,15,1.03,0.9363,10,1.06,0.9636,1,1.055,0.959,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:06,1.08,0.9818,15,1.01,0.9181,118,1.06,0.9636,1,1.045,0.95,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:07,1.08,0.9818,15,1.01,0.9181,60,1.06,0.9636,1,1.045,0.95,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:07,1.08,0.9818,15,1.0,0.909,197,1.06,0.9636,1,1.04,0.9454,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:08,1.06,0.9636,1,1.0,0.909,197,1.06,0.9636,1,1.03,0.9363,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:09,1.06,0.9636,1,1.0,0.909,197,1.06,0.9636,1,1.03,0.9363,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:10,1.05,0.9545,14,1.01,0.9181,232,1.06,0.9636,1,1.03,0.9363,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:10,1.05,0.9545,23,1.0,0.909,197,1.06,0.9636,1,1.025,0.9318,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:11,1.06,0.9636,23,1.01,0.9181,234,1.06,0.9636,1,1.035,0.9409,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:11,1.05,0.9545,27,1.01,0.9181,200,1.06,0.9636,1,1.03,0.9363,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:12,1.05,0.9545,27,1.01,0.9181,200,1.06,0.9636,1,1.03,0.9363,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:12,1.06,0.9636,45,1.02,0.9272,435,1.06,0.9636,1,1.04,0.9454,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:13,1.06,0.9636,20,1.02,0.9272,352,1.06,0.9636,1,1.04,0.9454,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:13,1.06,0.9636,45,1.02,0.9272,352,1.06,0.9636,1,1.04,0.9454,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:14,1.06,0.9636,20,1.02,0.9272,352,1.06,0.9636,1,1.04,0.9454,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:15,1.06,0.9636,20,1.02,0.9272,85,1.06,0.9636,1,1.04,0.9454,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:15,1.06,0.9636,20,1.02,0.9272,352,1.06,0.9636,1,1.04,0.9454,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:16,1.06,0.9636,105,1.01,0.9181,1,1.06,0.9636,1,1.035,0.9409,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:16,1.06,0.9636,80,1.02,0.9272,36,1.06,0.9636,1,1.04,0.9454,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:17,1.05,0.9545,29,1.01,0.9181,1,1.06,0.9636,1,1.03,0.9363,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:18,1.05,0.9545,105,1.01,0.9181,20,1.06,0.9636,1,1.03,0.9363,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:18,1.05,0.9545,38,1.01,0.9181,1,1.06,0.9636,1,1.03,0.9363,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:19,1.04,0.9454,147,0.99,0.9,60,1.06,0.9636,1,1.015,0.9227,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:19,1.05,0.9545,105,0.99,0.9,274,1.06,0.9636,1,1.02,0.9272,1,0
IWM190920P156,2019-09-16,2019-09-16 09:30:20,1.04,0.9454,271,0.97,0.8818,319,1.06,0.9636,1,1.005,0.9136,1,0
