symbol,Date,quote_time,ask_price,norm_ask_price,ask_size,bid_price,norm_bid_price,bid_size,last_trade_price,norm_last_trade_price,last_trade_size,mark_price,norm_mark_price,volume,Volume
IWM190913C154,2019-09-10,2019-09-10 09:30:02,0.39,0.975,1,0.14,0.35,1,0.28,0.7,1,0.265,0.6625,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:02,0.4,1.0,16,0.12,0.3,16,0.28,0.7,1,0.26,0.65,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:03,0.4,1.0,16,0.12,0.3,16,0.28,0.7,1,0.26,0.65,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:03,0.39,0.975,10,0.14,0.35,10,0.28,0.7,1,0.265,0.6625,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:04,0.4,1.0,16,0.12,0.3,16,0.28,0.7,1,0.26,0.65,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:04,0.33,0.825,500,0.2,0.5,500,0.28,0.7,1,0.265,0.6625,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:05,0.33,0.825,500,0.2,0.5,500,0.28,0.7,1,0.265,0.6625,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:05,0.27,0.675,219,0.2,0.5,500,0.28,0.7,1,0.235,0.5875,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:06,0.27,0.675,219,0.2,0.5,500,0.28,0.7,1,0.235,0.5875,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:06,0.26,0.65,219,0.2,0.5,36,0.28,0.7,1,0.23,0.575,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:07,0.26,0.65,219,0.2,0.5,14,0.28,0.7,1,0.23,0.575,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:07,0.26,0.65,219,0.2,0.5,10,0.28,0.7,1,0.23,0.575,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:08,0.25,0.625,219,0.2,0.5,74,0.28,0.7,1,0.225,0.5625,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:08,0.25,0.625,219,0.21,0.525,24,0.28,0.7,1,0.23,0.575,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:09,0.24,0.6,160,0.21,0.525,24,0.28,0.7,1,0.225,0.5625,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:09,0.24,0.6,196,0.2,0.5,24,0.28,0.7,1,0.22,0.55,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:10,0.24,0.6,196,0.2,0.5,27,0.28,0.7,1,0.22,0.55,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:11,0.23,0.575,360,0.2,0.5,29,0.28,0.7,1,0.215,0.5375,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:11,0.23,0.575,360,0.19,0.475,28,0.28,0.7,1,0.21,0.525,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:12,0.22,0.55,344,0.19,0.475,28,0.28,0.7,1,0.205,0.5125,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:12,0.22,0.55,247,0.19,0.475,28,0.28,0.7,1,0.205,0.5125,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:13,0.22,0.55,344,0.19,0.475,28,0.28,0.7,1,0.205,0.5125,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:13,0.22,0.55,393,0.19,0.475,28,0.28,0.7,1,0.205,0.5125,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:14,0.22,0.55,393,0.19,0.475,28,0.28,0.7,1,0.205,0.5125,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:14,0.22,0.55,344,0.19,0.475,28,0.28,0.7,1,0.205,0.5125,0,0
IWM190913C154,2019-09-10,2019-09-10 09:30:15,0.22,0.55,344,0.19,0.475,28,0.28,0.7,1,0.205,0.5125,0,0
