symbol,Date,quote_time,ask_price,norm_ask_price,ask_size,bid_price,norm_bid_price,bid_size,last_trade_price,norm_last_trade_price,last_trade_size,mark_price,norm_mark_price,volume,Volume
SPY190821C294,2019-08-20,2019-08-20 09:30:00,0.33,1.0,440,0.29,0.8787,170,0.29,0.8787,1,0.31,0.9393,2,2
SPY190821C294,2019-08-20,2019-08-20 09:30:00,0.33,1.0,170,0.29,0.8787,360,0.29,0.8787,1,0.31,0.9393,2,0
SPY190821C294,2019-08-20,2019-08-20 09:30:01,0.33,1.0,542,0.29,0.8787,110,0.29,0.8787,1,0.31,0.9393,2,0
SPY190821C294,2019-08-20,2019-08-20 09:30:01,0.32,0.9696,295,0.29,0.8787,5,0.29,0.8787,1,0.305,0.9242,2,0
SPY190821C294,2019-08-20,2019-08-20 09:30:02,0.32,0.9696,837,0.29,0.8787,120,0.29,0.8787,5,0.305,0.9242,7,5
SPY190821C294,2019-08-20,2019-08-20 09:30:02,0.32,0.9696,289,0.29,0.8787,5,0.29,0.8787,1,0.305,0.9242,2,0
SPY190821C294,2019-08-20,2019-08-20 09:30:03,0.32,0.9696,837,0.29,0.8787,120,0.29,0.8787,5,0.305,0.9242,7,0
SPY190821C294,2019-08-20,2019-08-20 09:30:03,0.31,0.9393,180,0.29,0.8787,180,0.31,0.9393,1,0.3,0.909,8,1
SPY190821C294,2019-08-20,2019-08-20 09:30:04,0.31,0.9393,180,0.29,0.8787,180,0.31,0.9393,1,0.3,0.909,8,0
SPY190821C294,2019-08-20,2019-08-20 09:30:04,0.31,0.9393,477,0.29,0.8787,370,0.31,0.9393,1,0.3,0.909,8,0
SPY190821C294,2019-08-20,2019-08-20 09:30:05,0.31,0.9393,477,0.29,0.8787,370,0.31,0.9393,1,0.3,0.909,8,0
SPY190821C294,2019-08-20,2019-08-20 09:30:06,0.31,0.9393,477,0.29,0.8787,370,0.31,0.9393,1,0.3,0.909,8,0
SPY190821C294,2019-08-20,2019-08-20 09:30:07,0.31,0.9393,477,0.29,0.8787,370,0.31,0.9393,1,0.3,0.909,8,0
SPY190821C294,2019-08-20,2019-08-20 09:30:08,0.31,0.9393,477,0.29,0.8787,310,0.31,0.9393,1,0.3,0.909,10,0
SPY190821C294,2019-08-20,2019-08-20 09:30:08,0.31,0.9393,477,0.29,0.8787,310,0.31,0.9393,1,0.3,0.909,10,2
SPY190821C294,2019-08-20,2019-08-20 09:30:09,0.31,0.9393,477,0.29,0.8787,105,0.32,0.9696,1,0.3,0.909,15,5
SPY190821C294,2019-08-20,2019-08-20 09:30:09,0.31,0.9393,477,0.29,0.8787,105,0.31,0.9393,1,0.3,0.909,10,0
SPY190821C294,2019-08-20,2019-08-20 09:30:10,0.31,0.9393,459,0.29,0.8787,5,0.32,0.9696,1,0.3,0.909,16,0
SPY190821C294,2019-08-20,2019-08-20 09:30:10,0.31,0.9393,459,0.29,0.8787,5,0.32,0.9696,1,0.3,0.909,16,1
SPY190821C294,2019-08-20,2019-08-20 09:30:11,0.31,0.9393,459,0.29,0.8787,5,0.32,0.9696,1,0.3,0.909,16,0
SPY190821C294,2019-08-20,2019-08-20 09:30:11,0.31,0.9393,376,0.29,0.8787,180,0.33,1.0,29,0.3,0.909,45,29
SPY190821C294,2019-08-20,2019-08-20 09:30:12,0.32,0.9696,1363,0.29,0.8787,986,0.33,1.0,29,0.305,0.9242,45,0
SPY190821C294,2019-08-20,2019-08-20 09:30:12,0.32,0.9696,1164,0.3,0.909,5,0.33,1.0,29,0.31,0.9393,45,0
SPY190821C294,2019-08-20,2019-08-20 09:30:13,0.32,0.9696,216,0.31,0.9393,66,0.33,1.0,1,0.315,0.9545,46,1
SPY190821C294,2019-08-20,2019-08-20 09:30:13,0.33,1.0,678,0.29,0.8787,508,0.33,1.0,29,0.31,0.9393,45,0
SPY190821C294,2019-08-20,2019-08-20 09:30:14,0.33,1.0,5,0.32,0.9696,90,0.34,1.0303,5,0.325,0.9848,51,0
SPY190821C294,2019-08-20,2019-08-20 09:30:14,0.33,1.0,156,0.32,0.9696,16,0.34,1.0303,5,0.325,0.9848,51,5
SPY190821C294,2019-08-20,2019-08-20 09:30:15,0.33,1.0,5,0.32,0.9696,1,0.34,1.0303,5,0.325,0.9848,51,0
SPY190821C294,2019-08-20,2019-08-20 09:30:15,0.33,1.0,5,0.32,0.9696,90,0.34,1.0303,5,0.325,0.9848,51,0
SPY190821C294,2019-08-20,2019-08-20 09:30:16,0.33,1.0,817,0.32,0.9696,5,0.32,0.9696,2,0.325,0.9848,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:16,0.33,1.0,817,0.32,0.9696,5,0.32,0.9696,2,0.325,0.9848,53,2
SPY190821C294,2019-08-20,2019-08-20 09:30:17,0.33,1.0,1248,0.32,0.9696,154,0.32,0.9696,2,0.325,0.9848,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:17,0.33,1.0,1752,0.32,0.9696,154,0.32,0.9696,2,0.325,0.9848,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:18,0.33,1.0,1982,0.31,0.9393,1021,0.32,0.9696,2,0.32,0.9696,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:18,0.33,1.0,1752,0.32,0.9696,100,0.32,0.9696,2,0.325,0.9848,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:19,0.33,1.0,1982,0.32,0.9696,164,0.32,0.9696,2,0.325,0.9848,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:19,0.33,1.0,1982,0.31,0.9393,1021,0.32,0.9696,2,0.32,0.9696,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:20,0.33,1.0,16,0.33,1.0,16,0.32,0.9696,2,0.33,1.0,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:21,0.34,1.0303,1393,0.33,1.0,164,0.32,0.9696,2,0.335,1.0151,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:21,0.33,1.0,16,0.33,1.0,16,0.32,0.9696,2,0.33,1.0,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:22,0.34,1.0303,1463,0.33,1.0,114,0.32,0.9696,2,0.335,1.0151,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:22,0.34,1.0303,1463,0.33,1.0,164,0.32,0.9696,2,0.335,1.0151,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:23,0.34,1.0303,1463,0.33,1.0,88,0.32,0.9696,2,0.335,1.0151,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:24,0.34,1.0303,1883,0.33,1.0,48,0.32,0.9696,2,0.335,1.0151,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:24,0.34,1.0303,381,0.33,1.0,66,0.32,0.9696,2,0.335,1.0151,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:25,0.33,1.0,117,0.3,0.909,265,0.32,0.9696,2,0.315,0.9545,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:25,0.34,1.0303,1253,0.33,1.0,66,0.32,0.9696,2,0.335,1.0151,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:26,0.33,1.0,522,0.32,0.9696,48,0.32,0.9696,2,0.325,0.9848,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:26,0.33,1.0,576,0.32,0.9696,99,0.32,0.9696,2,0.325,0.9848,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:27,0.33,1.0,576,0.32,0.9696,147,0.32,0.9696,2,0.325,0.9848,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:27,0.33,1.0,721,0.32,0.9696,147,0.32,0.9696,2,0.325,0.9848,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:28,0.33,1.0,565,0.32,0.9696,164,0.32,0.9696,1,0.325,0.9848,54,1
SPY190821C294,2019-08-20,2019-08-20 09:30:28,0.33,1.0,1142,0.32,0.9696,164,0.32,0.9696,2,0.325,0.9848,53,0
SPY190821C294,2019-08-20,2019-08-20 09:30:29,0.33,1.0,565,0.32,0.9696,164,0.32,0.9696,1,0.325,0.9848,54,0
